Frame,LEFT_SHOULDER-LEFT_ELBOW-LEFT_WRIST,RIGHT_SHOULDER-RIGHT_ELBOW-RIGHT_WRIST,LEFT_HIP-LEFT_KNEE-LEFT_ANKLE,RIGHT_HIP-RIGHT_KNEE-RIGHT_ANKLE,LEFT_SHOULDER-LEFT_HIP-LEFT_KNEE,RIGHT_SHOULDER-RIGHT_HIP-RIGHT_KNEE,LEFT_ELBOW-LEFT_SHOULDER-LEFT_HIP,RIGHT_ELBOW-RIGHT_SHOULDER-RIGHT_HIP,Exercise
20,175.73098590103822,174.25815174912998,138.54823157621675,136.36226983561224,161.96383101645944,165.14043541023383,53.852821609516646,52.90849262858065,push-up
21,175.6684306711394,174.1985914536605,138.71318980378814,136.6622940820566,162.06362366937705,165.32279386733276,53.813451597469346,52.839064890617756,push-up
22,175.60982208654673,174.1159196424408,138.93487798523915,137.12573602558632,162.13936009738836,165.56777230817397,53.808166234349734,52.77101218677464,push-up
23,175.64230278563147,174.09989108347995,139.352577777719,137.46211764302373,162.34081084504854,165.83018113637002,53.84457903273498,52.69285835578731,push-up
24,175.7036752034866,174.10852756708627,139.77786617247102,137.81355632640756,162.82490183624316,166.0900110142301,53.71937487663997,52.63379443938813,push-up
25,175.77650125158092,174.08616957488684,140.33531164268902,138.94808662096779,163.74501838695755,167.50847846994432,53.455544255311345,52.579461513448045,push-up
26,175.75008169658534,173.7507060464665,140.67914482782797,139.66851465941633,164.15865082082678,168.58619439126673,53.45064301319527,52.37748659570162,push-up
27,175.6803867079048,173.63036299403788,141.45715474764052,140.99337253822162,164.43114229851906,169.498629589595,53.8285383859939,52.45429747281667,push-up
28,175.54069078097237,173.6752861545286,142.20906322520585,141.72866009835855,164.3956258103449,169.93124972921666,54.50694123664132,52.58123305074567,push-up
29,175.39156054187313,173.71375533646165,143.93341828061273,142.19774767511595,165.1048346891988,170.10515696373983,54.925857865913365,52.7016840310832,push-up
30,175.24629306933377,173.7171853341133,145.26178486583697,142.49588689900247,165.3620159333889,169.9604634578005,55.33455325999344,52.791093989209365,push-up
31,175.1584311444611,173.71068812259867,145.39737392381676,142.95607753677814,165.12808479401582,169.85398562783425,55.514493674048474,52.88129430312699,push-up
32,175.09833281102783,173.74349825385494,145.6088341399556,143.1894991189011,165.13819632267104,169.65968564768536,55.51409412338437,52.96857440815258,push-up
33,175.03035545451803,173.78901073976823,145.74787086067772,143.23040628861364,165.11613498548007,169.43211223705492,55.54119025104236,53.058227521837715,push-up
34,174.91711369262347,173.8746374832428,145.96881082302545,143.41144757910396,164.9873408423248,169.29818398235986,55.68214415127239,53.17841091334142,push-up
35,174.80745042201792,173.939556053125,146.20259819335092,143.7906488591501,164.94432653431,169.29251147780263,55.723513830812955,53.29789055951539,push-up
36,174.71748538365782,173.989483730894,146.2256060730457,143.8161327674116,164.96697734414556,169.25197186989953,55.674274620791564,53.35948711123349,push-up
37,174.62320009030677,174.01612861386047,146.1791543527202,143.87326336300384,164.8586119471433,169.281651490863,55.63682433517069,53.378179438032944,push-up
38,174.51550453220526,174.0586011317688,146.0978886265406,143.87408527853523,164.76550759297217,169.28144452026152,55.55145751794957,53.39256503105649,push-up
39,174.39292042339255,174.09655874877265,146.15756802829992,144.10200192696954,164.74908896150842,169.39576559773008,55.41169107440733,53.34164147213201,push-up
40,174.35219149705048,174.13289421130534,146.1638061665341,144.1732821950937,164.6989067641852,169.43201722284283,55.364558024743936,53.29713175537313,push-up
41,174.32137647460505,174.16012914749615,146.05198840154148,144.01681288124033,164.68385709157656,169.35635037784508,55.22666010703011,53.27640372206092,push-up
42,174.32177436016477,174.18872198073376,146.1192280694642,143.8009960585578,164.60480992815963,169.28558114151457,55.11822345856203,53.3663094821613,push-up
43,174.29988942091566,174.21750639089387,146.13216247905433,143.45134670095177,164.4979805065644,169.06430076847647,55.046760829867054,53.40559262276807,push-up
44,174.29627989065094,174.26873505983662,146.24258558001748,143.2770974954871,164.49507084368545,168.95984205540748,54.9510527285959,53.45043388574507,push-up
45,174.26506240024662,174.29735607401582,145.5975773610534,142.74886314839958,164.20690437321562,168.50885110665615,54.90245647400909,53.54033808662552,push-up
46,174.25475417786075,174.2347515202374,145.49812955469844,142.5086066145793,164.15720521664812,168.4158584382802,54.850836093602936,53.554634289542236,push-up
47,174.12559955420468,174.07998375935844,146.32857228010246,141.9502378771326,164.8485268562711,168.23742305132015,54.69395779369339,53.46753007911428,push-up
48,173.87054639605762,174.02328045455315,146.51520687782622,141.78884639342218,165.93227653701615,168.18880296483684,54.00252803464778,53.51798488966713,push-up
49,173.01793727899894,173.87062365418785,147.57366103329397,143.25137762895827,167.52529410869388,169.36626092831295,53.492901931448586,53.65822235119594,push-up
50,170.9370230090871,173.12030606835728,148.27472631302692,144.18781762921049,169.50306878344148,169.6908140756893,51.971907813413495,53.64456840400634,push-up
51,167.6750211014584,170.62220320069588,151.36247345642533,145.32104074092337,172.38313386720728,170.02084237831343,50.92222811557735,52.77598447690692,push-up
52,163.89153691421424,169.53873106428634,151.55107806195488,148.05550583518126,171.21653160275864,170.85553711183212,50.12497003122089,53.0352512492028,push-up
53,159.8963430249233,167.6735976497971,151.6258747029762,149.67377905674653,170.3047827567075,170.57111283348732,49.195501602189836,53.05239477748781,push-up
54,156.4750445487392,165.00133424967703,151.3579091219982,151.33378078484796,170.8066825375733,171.33411817750334,47.99168545302305,52.024675792852534,push-up
55,150.849465713649,161.71847613405305,150.79741531561297,153.4577054551672,170.55860845875316,172.01559565548217,45.12718214259888,50.584733394443454,push-up
56,146.83935102779398,158.35001083959017,152.35298356549174,156.05395373744753,172.0957005533276,173.7433198751667,42.968826831375765,48.93388516623024,push-up
57,141.65730538239436,154.18712811798392,156.45032550804717,160.24087982416432,174.97420886211535,175.99833745964003,39.367900856960084,47.07800771554966,push-up
58,137.12415561066092,151.0838745114624,158.80116338787545,162.92416512773113,177.64817246816443,177.93532435596634,35.905968543344095,45.48517206961566,push-up
59,129.16242725382364,145.92168550669388,158.13075613019595,162.77871827731204,177.48008338197178,178.35494194090927,30.24795683477997,42.74578327251858,push-up
60,122.15563279272655,129.65934057154172,157.65928068379685,161.30791139722942,177.65892339985524,178.53523576685396,25.155522618135826,35.59780052360705,push-up
61,114.43402977031391,126.75002110054189,156.87892449536062,158.8677963839238,176.6816247613232,176.1627326466235,20.813376323027473,34.196516615856396,push-up
62,106.44018102716058,114.64973680176865,157.43531708528832,159.88919187092557,176.5012374779193,177.72848366273902,15.42331325425447,26.602322718228077,push-up
63,97.40605067201403,109.65199252012903,158.8397240021759,159.9446252580026,178.01436913032475,179.26044367515476,9.32928191924068,21.536957652755504,push-up
64,90.14341272685198,100.28795977574737,157.96000028098757,159.2050155164177,178.5856131211962,179.81465135427294,4.098903610958661,13.84618540130023,push-up
65,85.95119925115426,89.71105038239261,155.93850091856638,160.08301883762184,178.6605070840572,179.34982206258817,1.2198677314012891,5.369497819770874,push-up
66,80.22091529063857,82.55480418369854,154.6542961446924,159.53833629991576,177.1217902076485,179.97683714083422,1.5418286075323773,0.5882236193581225,push-up
67,76.90992960726165,76.65190982863697,157.5868976178778,158.45909600944478,179.0296262297041,179.75801671449668,3.789408305980678,5.555680512011423,push-up
68,75.12757405279667,71.0851467916935,155.3000112527688,156.69811462101234,178.7157891281422,179.48284077385836,3.189538352157045,9.204629612539515,push-up
69,74.78355831154049,65.62109592416569,154.63760327693467,154.30004391472932,179.782972102768,179.3290265704088,3.7910394924510236,12.590161672144,push-up
70,71.64509664743521,64.746384922373,153.3010923123155,151.20450806994222,179.35282267069803,178.12105739612096,5.536714743672924,13.882565962444442,push-up
71,69.5661533479449,67.04965589640301,153.42148808017998,150.02114583797612,179.21494624850573,178.40428303377064,6.8822769071415,13.617813879695444,push-up
72,68.20830279683676,64.00221586494744,153.52671366790076,150.18653494855667,178.39812245175594,176.95704101129763,7.119684457071829,15.761969840182154,push-up
73,66.83342645524694,65.36920221107097,149.9628941225301,148.86243466173613,175.00159784317768,176.2122968786914,7.277967350151741,15.398671131882399,push-up
74,66.4334027935778,66.08822751324047,149.0577373112434,148.01772506319188,174.52757825023102,175.64742971585514,7.91683352120927,16.541948589530865,push-up
75,65.90717840869253,65.08661492346354,149.36782112116808,145.74571571240187,174.10604797688111,175.51562772371858,7.993078254851568,18.624842465538038,push-up
76,66.81477253494042,65.1932782985347,148.85019611440873,145.73902525740888,173.71164066167864,175.27368190328878,7.297531673094302,18.165859971812285,push-up
77,67.60613483516057,66.11584525189802,146.87134117024183,145.08643689399818,172.66935802516534,174.68983849447898,7.146799478573925,17.44120532003199,push-up
78,67.77275112741621,66.57534702436229,146.97569199472096,144.798045338628,172.53297038590048,174.68644934557994,7.262182168949702,17.243739478476297,push-up
79,68.59241742625487,67.67062308172875,146.53270947371627,143.74424088675562,172.67630376080865,173.88717581906377,6.998146210156027,17.00874975676412,push-up
80,69.35627328622975,66.17307271216373,146.1824975561073,143.15162618922182,172.88313704835375,173.82381494681763,6.710696772720766,15.692625673782045,push-up
81,71.5040962829794,67.67370394197846,145.28184303421133,142.55123239108693,172.94959209596902,173.79468039887578,5.422500569120427,14.102293738160283,push-up
82,78.1141375482925,69.59754945591986,144.37727244983495,142.04182067376314,174.57451480078,174.01594603272287,2.1402956995918365,12.150677830302717,push-up
83,81.10109926712579,78.84825486838332,142.14010089422447,138.84969770369352,173.26963063983504,174.26862874800003,0.010664945150330717,6.365840730979875,push-up
84,91.59717166788869,90.53774308744266,140.9690412225999,136.09086770371985,176.6732883082869,172.5884007929345,4.043083621164868,4.512917539945756,push-up
85,100.86296025086642,92.0151884860287,142.24022676816057,134.77123909065637,177.3463140189258,171.1335792881169,9.84711202260528,4.699214345042357,push-up
86,109.10846199513784,108.64561414591725,141.07236825710535,132.1692116962829,174.99776812061936,167.5514631796898,16.021322678485756,19.579984204294448,push-up
87,116.5777321719986,126.48696272887796,141.3353213779359,138.0597487385452,173.93007238856632,169.23820603534793,21.806421600171184,32.68705643375532,push-up
88,125.22541528228717,139.2080720112695,139.91446560748426,142.25206134856734,172.81919695271904,170.39067564490333,27.454318926414143,41.49106553242599,push-up
89,133.23047916120797,147.6448589350352,141.40871649958444,147.43784798854824,173.18041294908775,174.0552879574417,31.985459913659515,45.24227251323816,push-up
90,140.54443347619167,152.39357080041881,141.79705506747302,149.84908018634522,171.44226543435505,174.97167414819071,36.13544322375534,46.743696675687076,push-up
91,149.97996669482876,158.08148760328308,139.11784682518413,146.2233343068563,169.15296126842702,173.5881779894108,40.54973646556852,48.791418529395905,push-up
92,158.53921553810557,164.83648068428238,139.23890499579926,142.813841166412,168.31841600760774,172.4893548768793,44.522611066658975,50.899488043232516,push-up
93,166.69482617920156,169.08700586760128,143.02953861690048,144.66916537368508,170.54433058563995,173.42251623311967,47.57873591908289,51.95407785944286,push-up
94,172.6730301849953,171.6718778177643,145.18369152161486,145.69732428184912,168.23396372513932,174.0878137692039,51.45972415950751,52.09648198846471,push-up
95,174.65302912975025,172.66346060359615,144.4073506837025,144.65034133130465,166.2507403410901,174.13086251907558,52.4253305959407,51.46373886621636,push-up
96,176.0409463279094,172.7040333249993,145.50180941745856,143.48682594736215,165.44041066738453,172.41328295541828,53.488622189959706,51.46747588092071,push-up
97,176.805468048833,173.27928724711367,146.20900312568048,143.35755726258427,165.12099910953577,171.81836426881975,54.340757075607236,51.66817297509923,push-up
98,176.3480588050218,173.16539197979733,145.65396567735326,143.70218205143664,164.33107254783857,172.00823330341743,54.73797270053805,51.63325161059276,push-up
99,175.85735463052856,173.43797593171107,145.34080437525517,143.12645152558548,165.49741988114874,171.5427974453657,53.5438769391755,51.56192600686101,push-up
100,175.35967538055337,173.34427838186724,144.97082520045865,143.42186886613592,165.38092129918013,171.34322268032705,53.274248106339904,52.00001763429998,push-up
101,174.58765732418036,173.17497177671308,144.1012568830625,143.76370543544775,165.02483253756157,171.3784749285348,53.17531663493128,52.188094744576034,push-up
102,173.91509249577976,172.9355556867618,143.76802249350715,144.15560532390106,165.60702963034853,171.072583154329,52.277472098630376,52.4128108537821,push-up
103,173.372117223385,172.77540852936622,143.8424394159694,142.68950180349455,165.84092606925657,170.04972453394313,52.05635663316489,52.6670276462165,push-up
104,172.14246161965795,172.700069544804,144.0509014426955,143.17774909544144,165.5802939389109,170.20932764244955,52.05090491574336,52.77527832378384,push-up
105,169.60624890291982,171.56124816578782,145.82314533409843,143.40857194974444,166.9396013703211,170.19753878154236,51.5925865325247,52.430787877621704,push-up
106,166.17695202641605,169.89964121504477,146.36384796769914,144.99729010502384,168.26178484239873,171.13274158843808,50.737138418220795,52.07947712455517,push-up
107,161.59464656949967,166.10219144238033,147.4694266576667,146.72987819878077,169.8282563661353,172.15379280150026,49.45591985006713,50.462804830722305,push-up
108,157.86050462174111,165.10605074865805,148.44569128559593,148.69961576367186,171.9996214351891,174.00847968583096,47.840280937671686,49.56986329343795,push-up
109,153.60236492027477,162.60856788206107,148.13984911383625,151.02422754927588,172.89953308153915,174.94566468662944,45.44695278614377,49.06027231171852,push-up
110,147.77139226649868,159.22459761162483,146.82518986064585,152.95836662871952,172.5575930298361,175.5972936597132,42.773254039747165,48.08190429577404,push-up
111,143.5200756145294,154.66574266174956,147.5110386383237,154.9051139246716,173.3024327266965,176.59611357083824,40.27596582846538,45.689635699433865,push-up
112,139.62098993555657,151.02849845974953,149.24240274326027,157.53595090674085,175.0998280148043,177.83521629699547,37.27207750496418,44.6414114273698,push-up
113,133.44073690071906,147.4380789924071,148.8479736937556,157.9898605882747,175.3372768473478,177.905293188686,32.65132324561851,44.108081667606434,push-up
114,124.60791482138742,139.586873489269,147.74870544824154,157.60454959034382,175.07577972637597,178.25583537874977,25.523377320223105,38.99470285026685,push-up
115,117.1155733799562,130.13015652150202,150.490792106149,156.88198750675346,178.01270866008372,178.80348901756022,20.003943361031208,32.47475483644292,push-up
116,108.78876825991031,117.90072466645037,153.3948194127673,156.8016834182975,179.53123205360373,179.4762147707142,13.968806375732694,25.099476375082617,push-up
117,101.80156138974104,112.8577118130419,151.9561190662399,156.1129247569646,178.37351339651153,179.22911263449438,9.80342422131717,22.004861533385004,push-up
118,94.47861992448429,104.6238886128302,153.21483986566892,157.44809301875515,179.66339612170356,179.61098461253212,4.635332027623647,15.999082340356223,push-up
119,88.5083882957071,92.88943975403839,152.8047223533059,158.23404246011262,179.5375849547186,179.13610370480134,0.1510392116268401,6.082081514585857,push-up
120,82.88896786628851,84.68228216291055,152.14303951018198,158.57426146104515,178.2369376804532,178.67522993422344,1.959795316563167,0.6900336437764644,push-up
121,78.41911141672489,80.76029720286664,153.72941364767007,158.02605835324613,179.279957338465,178.0836034380429,4.561649676817043,5.084907827896314,push-up
122,76.88878026819226,76.16504028929097,151.8948154202344,157.10892595837112,179.36441450168437,175.93328739690816,4.9031239047003385,9.49177884667683,push-up
123,75.69753941053484,68.9614009521549,151.72529342816554,153.20735439535366,177.99750679982276,176.7272743112099,3.6681151610984015,13.8384846533658,push-up
124,73.04838065175397,65.98757458537844,152.17187751076767,151.6379791259867,177.68541645874558,179.62748254127314,4.501508093603125,13.352028447752511,push-up
125,74.52620063433675,65.27698136199757,150.20695696757411,150.35275451199902,179.09752965403348,179.66253005206255,4.642426536145495,12.976982088733756,push-up
126,72.54208726464638,66.99480471581498,148.74966635908038,145.00713386664722,177.1580857488883,176.92656744713406,5.218858754650794,12.443923790106002,push-up
127,70.0712298844082,70.29704729185215,147.99415810896744,144.37008478122738,175.98725174230321,176.75917136426133,7.032001479936777,12.88788594685519,push-up
128,71.37918039412882,68.94148088583502,146.5033008489441,143.13909386768913,174.81705199556617,175.35999615566163,6.098632187598072,13.667466677961789,push-up
129,71.3892447769301,69.71930052720035,146.59282044787315,143.12766065822328,174.30747407355366,175.24525685202948,5.723976533766869,13.870135382977091,push-up
130,73.04651692600804,70.07231774409613,146.58185042252973,143.01598034070676,175.0993759521852,175.6259335434747,5.076979622262761,13.896258537129365,push-up
131,74.32774790804419,71.21335651763177,145.84519452153336,142.789155068032,174.91117227976372,175.56986673542016,4.335038125114798,12.78431034035731,push-up
132,74.20278861198399,73.1091388942943,145.8570082208474,142.3579696545388,174.76661629330982,175.53754117012824,4.431073168043408,10.977816095294356,push-up
133,76.08870207934216,75.03868550114194,143.66298990954883,141.32148835859832,173.809259049209,174.56908428296774,3.367481504314199,9.78756252448601,push-up
134,83.78129263084446,77.05248474217927,141.82241496621566,140.78749632674163,176.0911959624116,175.525307237606,0.6846403369899656,7.4767829484361465,push-up
135,92.00014858348948,84.54630965619799,139.5682847152725,138.8340841192141,177.08530467836223,174.83009847322128,3.1101083982625672,0.5954471033341417,push-up
136,98.15384884550065,93.35573381275884,141.47692770797877,136.38188503617693,176.8048733197879,171.92211847143275,7.562480943829225,5.511958195186032,push-up
137,105.86253321507803,101.61528687355735,140.79821665446477,133.35289636331817,175.71129911986839,166.7561942807634,12.692637868434824,14.530508739394627,push-up
138,114.19354570988435,113.46818308940206,139.28141663442534,135.3851096700719,174.05907031196284,168.43054814002699,18.748136766223954,23.571862537955244,push-up
139,120.73115710897267,135.56321140808666,138.12601754245483,140.62500778800373,172.12995061636664,170.87321712223806,23.98863839366435,37.52543104229542,push-up
140,127.9115151147092,145.29422212844375,136.9059793800109,142.60796682726055,172.6654407887489,172.8575874157566,27.598829882414986,43.582400169206586,push-up
141,135.73188439037312,149.64747467452256,138.72734424936158,148.94673544879973,172.82025837799517,175.86400622604313,31.594930350698082,45.250286759795884,push-up
142,143.57118240372574,155.11218006143224,141.53762184632623,149.76042044390482,173.28063788379015,175.2167938735021,35.94122477768306,47.794506214327434,push-up
143,151.42131565205557,160.14698199216005,139.5145517179772,147.85848517458965,171.23468510514297,174.9097820535458,39.98171500980599,48.96312678236269,push-up
144,161.03313421295155,164.9579823118722,138.48593235512854,145.4291146780271,169.80749081779012,174.90556145949972,44.66031523008731,49.98501941071223,push-up
145,168.98918260753516,169.59513857743178,138.47874360245277,144.13327653861347,168.6861701419725,174.37363528291982,48.82494566925496,51.52304799914875,push-up
146,173.74791592078057,171.51396366368647,139.10629177689688,143.95150202422693,167.0888080800501,174.7246351066344,50.57132859023906,51.67537839157461,push-up
147,175.72365738491743,171.89745667594,142.63752515343916,144.41390978485998,167.94157673771974,176.38038668212047,51.39317729126576,50.46558002417071,push-up
148,175.60249860535205,172.43081145259123,142.63139462340942,144.52894411756617,166.5040929027344,174.10881302754038,52.212570820497334,51.881938026466024,push-up
149,176.25930996934295,173.09685413647566,144.38282975465637,146.22052009019995,166.22532466724684,174.81561315957518,53.31785036209577,51.599166026723566,push-up
150,176.2564059804426,173.46265116187658,145.3035848233487,145.8568976834969,164.6323634875207,173.26968642696175,54.811619678109714,52.338546074269736,push-up
1,161.58355351567013,161.62129266335882,10.414190530306074,17.37499728988916,55.69116646403495,40.267001308951706,82.4272389038127,94.34604283439087,push-up
2,174.05259666246704,159.6417204101661,10.076856304516095,9.388872538556505,23.962740633542822,35.0229644734305,133.39405216522547,110.88203754412677,push-up
3,178.429104369434,165.0876006722233,19.85546792921887,34.43208256509778,37.577631292644476,41.35234459272568,124.49641157023471,110.2752207349874,push-up
4,175.06619402659183,164.65257089509052,44.65063015517694,9.645949104484343,7.3963041378753305,38.22623894652205,134.9632047383835,116.00871879500384,push-up
5,178.54989353438154,164.50315279597407,48.187143837918,15.951127279162389,6.386015539886998,53.24003240739409,133.0220708349808,109.23951683928487,push-up
6,165.10991569713025,164.17983880130575,25.610779501561947,10.281526280168116,18.84055310555038,44.536800763533265,130.87982603120957,110.57265614149611,push-up
7,159.038272152868,164.78973916018575,33.580457633895186,24.761782968618206,1.8683840922053694,46.562673403332944,133.65990120914725,111.19143658688796,push-up
8,153.03004072941968,165.61407000033026,42.8078677536425,31.0173625798885,10.949037579828238,34.51489410128098,128.64996566060182,110.38750634229906,push-up
9,147.05526259224132,169.05643650298126,30.048706990583003,33.270701436142204,17.988487163294295,33.98562646060376,143.4125237467443,104.23945958066737,push-up
10,142.28339613411586,168.6883114290542,2.103505950013008,61.636384649406445,15.32846474177527,59.39237103992858,153.10445652131185,107.30067859163519,push-up
11,146.02318706705015,168.38464684584292,5.351810438915189,52.97209237222046,22.37679284708427,38.2430971740113,170.03859814548022,120.98917018231167,push-up
12,154.31807536356897,159.93767512465715,11.912978897235497,69.39794482357958,27.363334742543508,44.029307041537415,165.02044991767184,136.2217630008863,push-up
13,155.45028998739795,160.0029665539374,10.001815530976673,42.36760819008247,26.136063163573212,36.56655089408074,163.33863151820705,136.69005239274722,push-up
14,153.23182096375098,160.80408579265512,9.950210402480463,38.136732464229524,24.79701826305064,29.40442482689955,164.36568026641982,139.01242435967856,push-up
15,144.82500176445475,160.75684211595677,3.5904981864689263,3.771096979245707,27.62034960552893,17.18909906896023,176.17273438182207,135.9947758556488,push-up
16,140.85821648022403,159.41393484881712,2.728845150810016,37.44487994668345,19.09708263126471,46.174952445755764,174.73333058348837,141.01659500806622,push-up
17,136.73826787977922,147.4616558035385,4.741453877248778,122.69238211159019,18.393700343363015,101.91379786520127,168.56799324979866,156.79545704797584,push-up
18,133.80910861838342,147.1726055796911,66.11817162111906,138.2509297215408,38.25854730018321,120.31531224923506,167.23121593207512,164.6399618525878,push-up
19,117.86457207903507,147.12971835109417,40.99425019802576,120.62386099442416,66.29489929389267,108.2306934540382,151.8253871554069,173.82881733811186,push-up
20,103.13405265227743,140.33584898607376,20.10952201759301,129.62440206229127,44.98984989555024,116.34075389852347,135.68177021420044,177.04310434408904,push-up
21,96.18024961492466,130.45854967643697,4.422169637096762,98.35650439668517,38.33993728245815,107.41247914117821,126.79561520270597,152.5481459856311,push-up
22,101.52184182809401,125.45838986239998,17.693312697514592,117.31938719876526,60.85724079146427,121.27816465566244,136.20681310470212,144.78404325199168,push-up
23,168.14104437460577,124.54165879591281,34.3605159421414,112.0897122476897,74.72780850479833,114.36269227529425,178.57555688416298,127.55386425903288,push-up
24,25.450067445234225,146.43599249065943,64.34837004985827,105.05782071490576,92.3185376923176,94.56246839120456,46.66048127016233,178.95581951930444,push-up
25,151.60686095987273,144.97538854566938,100.5300217766139,122.68246786848036,114.16331243699182,102.22922385642647,148.85721805046043,170.83911973825622,push-up
26,134.02377955633864,169.89929931301566,99.4272074469564,126.42198558841667,120.21005794855589,86.62564108175064,156.15897153990517,156.99595634598973,push-up
27,122.46046348350578,44.62230215463993,33.07585123105498,130.5948637970476,65.64225344832464,105.76071310962848,163.04358725142026,29.759980578205457,push-up
28,164.52895323023358,96.82188882894428,141.57449866520912,165.14471538116686,77.52639571039413,13.69889693014567,103.6837845140875,51.197550070535776,push-up
29,179.7949296488958,137.73003510630497,143.57285802627513,148.25359351443362,49.84757630340433,17.287934738576414,66.53828128989736,23.081465645024092,push-up
31,12.810285062142034,13.411870464702698,178.30025003074743,177.02517206531206,171.89712463624795,175.64711625719002,32.065132451715215,28.66651540278689,push-up
32,11.147952923861226,13.25458703041264,178.207720251965,176.8032126228375,172.10111507598467,175.53427028947272,30.19644284282431,28.711990589470407,push-up
33,10.29068278245605,13.09896063390401,178.58132935584064,177.209658389727,172.34195792389937,175.318733866523,29.225689862177795,28.706704586285795,push-up
34,9.745249082330893,12.881708610979668,178.80576773612634,177.4155512803602,172.533169155162,175.20102511301428,28.572554443367974,28.636526630417684,push-up
35,9.134879332163731,12.549537875181448,178.89835069123941,177.58841903422382,172.77194519700572,175.26958285919972,27.803929803587714,27.879761779159008,push-up
36,8.9381827014878,12.93246538424188,179.09475459061656,177.70298884189782,173.06483549410964,175.27768973419418,27.17848027197685,27.85968817243385,push-up
37,8.727128436067185,13.570566959732332,179.7523264371542,177.9047724284414,173.31258708650958,175.15965797101927,26.570325398597486,27.93272290198919,push-up
38,8.663478851099253,13.65833000170198,179.81624185374545,177.99445517651228,173.5908497130356,175.16357860443895,26.283577185292504,27.698664828318474,push-up
39,8.498098919083821,13.576269777428298,179.31211652642511,177.99150629044874,173.92360859822566,175.22111249757916,25.99900902417309,27.606287259423457,push-up
40,8.409169496272947,13.667427938086748,178.86418751954014,178.06038878933828,174.20150073389516,175.19284685559435,25.85513321210904,27.486039151921506,push-up
41,8.216379320226725,13.809935492146694,178.75079068742565,178.07389079079653,174.36541014065804,175.18116000134611,25.625571550870102,27.563332748153403,push-up
42,8.165191085117602,13.829076095634688,178.75539095617464,177.95536661882664,174.34585129626979,175.30487489439142,25.628718401573558,27.58648845446356,push-up
43,8.148945011083512,14.22820644368351,178.82691070557297,177.96663613891744,174.27273133242025,175.26352641820037,25.661413487297906,27.735831505245482,push-up
44,8.151375259939641,14.408313119009872,178.95055483971163,177.99643535571286,174.17285701034456,175.25183310944482,25.635096369770036,27.77089792579086,push-up
45,8.137787945340536,14.635289372255292,178.89169260471905,178.07363976864306,174.173917177717,175.32374150859985,25.62363582523471,27.698498214178386,push-up
46,8.14708011373835,14.74684603448689,178.84177273017497,178.43023425473604,174.1881810916169,175.24730546769533,25.656495129462837,27.661612432457765,push-up
47,8.130584091423476,14.799471079107777,178.66083860261668,178.54370989057446,174.25905621982136,175.1663906138952,25.69058569934772,27.70624210181811,push-up
48,8.15055380492371,14.828274801796818,178.64500161307393,178.61646109872143,174.24746743670292,175.0812751983972,25.773531126143666,27.752219022364017,push-up
49,8.230676670272432,14.804185123923206,178.6444157407482,178.6567337814932,174.20784198179948,174.98876380995128,25.870972717443184,27.818393835858895,push-up
50,8.27894197126628,14.791613045505658,178.65777314491388,178.6838184051007,174.15865255668757,174.90705360092963,25.94720283949641,27.88750433285535,push-up
51,8.317795342814229,14.72001828459898,178.65815973553293,178.60432451199267,174.13325288638077,174.93898626686487,26.0617682446522,27.857689140988857,push-up
52,8.54462090633253,14.731332307812542,178.85266917359465,178.49642187182263,173.86703532578832,174.98564976393638,26.407520860894756,28.00259248385446,push-up
53,8.84561900668278,14.894961725561886,178.84375316647947,178.4477231208699,173.8218476944722,174.99443239736155,26.874797637971504,28.360573782638408,push-up
54,9.562837692103011,14.48131854581374,178.94241002044564,178.29925653111576,173.59767346917087,175.07209910190016,27.974509898093423,29.07004169461712,push-up
55,10.392651836562992,13.345143361102917,178.934093475719,177.9556774056511,173.33787273746162,175.47468979194815,29.382460810731416,29.282935673512632,push-up
56,11.003907524079391,13.051255992986846,179.18175750338435,177.5093398704911,173.03644302450888,175.44026640548125,30.75520780825411,30.12129767477911,push-up
57,12.911555262192412,14.571255424529305,179.0658700040976,176.89841707506548,172.31004989255274,175.482510662551,34.64873751055915,33.0935556442029,push-up
58,17.09710420712033,17.59859960736766,178.75155078429302,176.68220472689995,172.2522904351173,175.53947551128442,39.99621564005202,37.640835002049656,push-up
59,25.635325769217324,23.213842307801862,178.79365156414275,176.936963226008,171.77240419440002,176.20601077799716,50.586687354940125,44.55697791671841,push-up
60,39.67233576165801,31.588632256042068,178.55351299930976,177.39893337444204,171.99499462334447,176.6513979167805,66.00376586480645,53.597280651580995,push-up
61,61.84584309629364,49.011729918537704,177.87840661006624,176.68550955859067,172.58205739288655,177.41640024234863,89.76557667205306,72.68392264242303,push-up
62,90.57146586543928,83.52600419818907,179.11268945939125,175.97650543507484,172.15184608828042,176.41083750186374,119.69205925826135,109.35016214244922,push-up
63,113.87960865948759,108.82288168930694,177.5563053929667,174.82291477427785,173.48433107512844,177.18755355900865,143.40255786498562,135.06528292203305,push-up
64,131.4320114679618,98.78040035324999,176.40429515388706,173.03839907758825,174.30994666046257,178.56573379652684,162.0503086939463,121.53266421680581,push-up
65,143.1599761221673,131.9084754484982,176.6172876479721,169.64806367643175,176.3730277426431,177.75868615557863,173.4419933919771,156.61651833843666,push-up
66,152.6122691834852,142.45857521975321,172.9662057646409,171.76435789035853,179.82906564071254,178.9338155705937,178.80791003132515,168.47335622389343,push-up
